draw_id,draw_date,n1,n2,n3,n4,n5,n6,sum,min,max,range,odd_count,even_count,low_count,high_count,gap_1,gap_2,gap_3,gap_4,gap_5,consecutive_pairs,max_gap,min_gap,source_dataset_version,analysis_version,through_draw,override_ref
00948,2023-10-24,12,20,26,33,40,44,175,12,44,32,1,5,3,3,8,6,7,7,4,0,8,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00949,2023-10-26,14,22,32,37,43,48,196,14,48,34,2,4,2,4,8,10,5,6,5,0,10,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00950,2023-10-28,11,14,25,44,46,47,187,11,47,36,3,3,3,3,3,11,19,2,1,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00951,2023-10-31,10,16,17,28,37,42,150,10,42,32,2,4,3,3,6,1,11,9,5,1,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00952,2023-11-02,9,15,17,21,26,36,124,9,36,27,4,2,5,1,6,2,4,5,10,0,10,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00953,2023-11-04,14,35,37,47,48,50,231,14,50,36,3,3,1,5,21,2,10,1,2,1,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00954,2023-11-07,12,18,20,28,35,52,165,12,52,40,1,5,3,3,6,2,8,7,17,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00955,2023-11-09,8,17,24,34,39,48,170,8,48,40,2,4,3,3,9,7,10,5,9,0,10,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00956,2023-11-11,2,3,4,19,41,42,111,2,42,40,3,3,4,2,1,1,15,22,1,3,22,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00957,2023-11-14,4,9,12,15,22,38,100,4,38,34,2,4,5,1,5,3,3,7,16,0,16,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00958,2023-11-16,3,5,10,18,44,49,129,3,49,46,3,3,4,2,2,5,8,26,5,0,26,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00959,2023-11-18,1,7,10,14,28,29,89,1,29,28,3,3,4,2,6,3,4,14,1,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00960,2023-11-21,3,7,16,37,39,51,153,3,51,48,5,1,3,3,4,9,21,2,12,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00961,2023-11-23,4,6,26,33,52,55,176,4,55,51,2,4,3,3,2,20,7,19,3,0,20,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00962,2023-11-25,7,9,10,17,25,53,121,7,53,46,5,1,5,1,2,1,7,8,28,1,28,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00963,2023-11-28,10,24,47,48,52,55,236,10,55,45,2,4,2,4,14,23,1,4,3,1,23,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00964,2023-11-30,9,13,21,28,50,54,175,9,54,45,3,3,3,3,4,8,7,22,4,0,22,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00965,2023-12-02,1,10,20,37,48,51,167,1,51,50,3,3,3,3,9,10,17,11,3,0,17,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00966,2023-12-05,2,4,19,32,35,39,131,2,39,37,3,3,3,3,2,15,13,3,4,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00967,2023-12-07,9,13,28,33,50,53,186,9,53,44,4,2,2,4,4,15,5,17,3,0,17,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00968,2023-12-09,6,9,26,27,34,47,149,6,47,41,3,3,4,2,3,17,1,7,13,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00969,2023-12-12,6,7,16,21,34,50,134,6,50,44,2,4,4,2,1,9,5,13,16,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00970,2023-12-14,1,12,23,43,48,52,179,1,52,51,3,3,3,3,11,11,20,5,4,0,20,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00971,2023-12-16,13,15,21,26,34,35,144,13,35,22,4,2,4,2,2,6,5,8,1,1,8,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00972,2023-12-19,11,14,15,24,34,53,151,11,53,42,3,3,4,2,3,1,9,10,19,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00973,2023-12-21,9,31,39,41,47,48,215,9,48,39,5,1,1,5,22,8,2,6,1,1,22,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00974,2023-12-23,22,32,39,46,48,49,236,22,49,27,2,4,1,5,10,7,7,2,1,1,10,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00975,2023-12-26,10,14,17,27,29,40,137,10,40,30,3,3,4,2,4,3,10,2,11,0,11,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00976,2023-12-28,20,28,30,40,45,52,215,20,52,32,1,5,1,5,8,2,10,5,7,0,10,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00977,2023-12-30,9,17,29,32,38,52,177,9,52,43,3,3,2,4,8,12,3,6,14,0,14,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00978,2024-01-02,2,5,18,31,37,45,138,2,45,43,4,2,3,3,3,13,13,6,8,0,13,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00979,2024-01-04,7,34,37,43,52,54,227,7,54,47,3,3,1,5,27,3,6,9,2,0,27,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00980,2024-01-06,15,17,21,24,34,46,157,15,46,31,3,3,4,2,2,4,3,10,12,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00981,2024-01-09,16,32,45,50,52,53,248,16,53,37,2,4,1,5,16,13,5,2,1,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00982,2024-01-11,2,23,32,44,51,52,204,2,52,50,2,4,2,4,21,9,12,7,1,1,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00983,2024-01-13,1,5,7,23,35,42,113,1,42,41,5,1,4,2,4,2,16,12,7,0,16,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00984,2024-01-16,9,14,18,20,27,43,131,9,43,34,3,3,5,1,5,4,2,7,16,0,16,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00985,2024-01-18,12,20,33,38,40,52,195,12,52,40,1,5,2,4,8,13,5,2,12,0,13,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
00986,2024-01-20,6,25,29,34,49,54,197,6,54,48,3,3,2,4,19,4,5,15,5,0,19,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00987,2024-01-23,13,27,32,48,49,51,220,13,51,38,4,2,2,4,14,5,16,1,2,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00988,2024-01-25,13,17,35,38,42,48,193,13,48,35,3,3,2,4,4,18,3,4,6,0,18,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00989,2024-01-27,6,12,38,41,46,55,198,6,55,49,2,4,2,4,6,26,3,5,9,0,26,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00990,2024-01-30,3,10,13,40,49,52,167,3,52,49,3,3,3,3,7,3,27,9,3,0,27,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00991,2024-02-01,2,7,10,22,32,40,113,2,40,38,1,5,4,2,5,3,12,10,8,0,12,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00992,2024-02-03,4,6,7,13,18,26,74,4,26,22,2,4,6,0,2,1,6,5,8,1,8,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00993,2024-02-06,8,19,27,34,46,51,185,8,51,43,3,3,3,3,11,8,7,12,5,0,12,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
00994,2024-02-08,22,31,35,36,38,42,204,22,42,20,2,4,1,5,9,4,1,2,4,1,9,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00995,2024-02-13,8,17,22,31,34,49,161,8,49,41,3,3,3,3,9,5,9,3,15,0,15,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
00996,2024-02-15,3,7,8,18,21,26,83,3,26,23,3,3,6,0,4,1,10,3,5,1,10,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00997,2024-02-17,8,12,17,27,38,55,157,8,55,47,3,3,4,2,4,5,10,11,17,0,17,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
00998,2024-02-20,34,46,50,51,52,55,288,34,55,21,2,4,0,6,12,4,1,1,3,2,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
00999,2024-02-22,8,19,24,31,35,55,172,8,55,47,4,2,3,3,11,5,7,4,20,0,20,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01000,2024-02-24,1,3,22,27,38,40,131,1,40,39,3,3,4,2,2,19,5,11,2,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01001,2024-02-27,1,4,6,8,24,35,78,1,35,34,2,4,5,1,3,2,2,16,11,0,16,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01002,2024-02-29,4,11,20,38,52,53,178,4,53,49,2,4,3,3,7,9,18,14,1,1,18,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01003,2024-03-02,1,19,21,31,50,55,177,1,55,54,5,1,3,3,18,2,10,19,5,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01004,2024-03-05,12,19,21,23,28,54,157,12,54,42,3,3,4,2,7,2,2,5,26,0,26,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01005,2024-03-07,13,20,33,47,53,54,220,13,54,41,4,2,2,4,7,13,14,6,1,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01006,2024-03-09,11,13,22,36,46,49,177,11,49,38,3,3,3,3,2,9,14,10,3,0,14,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01007,2024-03-12,11,14,18,20,22,43,128,11,43,32,2,4,5,1,3,4,2,2,21,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01008,2024-03-14,21,25,26,29,41,51,193,21,51,30,5,1,3,3,4,1,3,12,10,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01009,2024-03-16,8,36,42,43,44,55,228,8,55,47,2,4,1,5,28,6,1,1,11,2,28,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01010,2024-03-19,6,25,39,45,46,55,216,6,55,49,4,2,2,4,19,14,6,1,9,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01011,2024-03-21,12,13,41,48,49,53,216,12,53,41,4,2,2,4,1,28,7,1,4,2,28,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01012,2024-03-23,3,10,13,30,40,52,148,3,52,49,2,4,3,3,7,3,17,10,12,0,17,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01013,2024-03-26,1,8,13,16,38,44,120,1,44,43,2,4,4,2,7,5,3,22,6,0,22,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01014,2024-03-28,1,7,18,26,38,49,139,1,49,48,3,3,4,2,6,11,8,12,11,0,12,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
01015,2024-03-30,14,17,27,38,54,55,205,14,55,41,3,3,3,3,3,10,11,16,1,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01016,2024-04-02,1,12,18,20,51,52,154,1,52,51,2,4,4,2,11,6,2,31,1,1,31,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01017,2024-04-04,3,8,12,25,47,48,143,3,48,45,3,3,4,2,5,4,13,22,1,1,22,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01018,2024-04-06,9,13,20,30,39,54,165,9,54,45,3,3,3,3,4,7,10,9,15,0,15,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01019,2024-04-09,4,12,27,44,46,51,184,4,51,47,2,4,3,3,8,15,17,2,5,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01020,2024-04-11,3,6,15,25,33,43,125,3,43,40,5,1,4,2,3,9,10,8,10,0,10,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01021,2024-04-13,29,36,37,38,40,42,222,29,42,13,2,4,0,6,7,1,1,2,2,2,7,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01022,2024-04-16,3,5,32,40,46,50,176,3,50,47,2,4,2,4,2,27,8,6,4,0,27,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01023,2024-04-18,1,21,23,33,43,54,175,1,54,53,5,1,3,3,20,2,10,10,11,0,20,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01024,2024-04-20,2,6,35,43,45,47,178,2,47,45,4,2,2,4,4,29,8,2,2,0,29,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01025,2024-04-23,1,34,39,40,49,53,216,1,53,52,4,2,1,5,33,5,1,9,4,1,33,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01026,2024-04-25,13,19,27,38,41,54,192,13,54,41,4,2,3,3,6,8,11,3,13,0,13,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01027,2024-04-27,7,12,38,43,48,55,203,7,55,48,3,3,2,4,5,26,5,5,7,0,26,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
01028,2024-04-30,13,16,26,46,49,54,204,13,54,41,2,4,3,3,3,10,20,3,5,0,20,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01029,2024-05-02,30,32,33,36,42,48,221,30,48,18,1,5,0,6,2,1,3,6,6,1,6,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01030,2024-05-04,5,27,35,45,49,55,216,5,55,50,6,0,2,4,22,8,10,4,6,0,22,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01031,2024-05-07,21,26,35,41,44,52,219,21,52,31,3,3,2,4,5,9,6,3,8,0,9,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01032,2024-05-09,3,16,21,36,37,40,153,3,40,37,3,3,3,3,13,5,15,1,3,1,15,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01033,2024-05-11,19,23,25,43,46,54,210,19,54,35,4,2,3,3,4,2,18,3,8,0,18,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01034,2024-05-14,5,17,36,40,46,50,194,5,50,45,2,4,2,4,12,19,4,6,4,0,19,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01035,2024-05-16,20,25,27,39,45,55,211,20,55,35,5,1,3,3,5,2,12,6,10,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01036,2024-05-18,12,18,20,25,27,52,154,12,52,40,2,4,5,1,6,2,5,2,25,0,25,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01037,2024-05-21,1,2,14,32,33,41,123,1,41,40,3,3,3,3,1,12,18,1,8,2,18,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01038,2024-05-23,8,12,42,47,51,52,212,8,52,44,2,4,2,4,4,30,5,4,1,1,30,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01039,2024-05-25,15,22,38,39,43,53,210,15,53,38,4,2,2,4,7,16,1,4,10,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01040,2024-05-28,1,25,29,37,40,54,186,1,54,53,4,2,2,4,24,4,8,3,14,0,24,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01041,2024-05-30,4,7,8,12,23,31,85,4,31,27,3,3,5,1,3,1,4,11,8,1,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01042,2024-06-01,6,24,30,31,47,49,187,6,49,43,3,3,2,4,18,6,1,16,2,1,18,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01043,2024-06-04,1,2,7,10,13,19,52,1,19,18,4,2,6,0,1,5,3,3,6,1,6,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01044,2024-06-06,18,26,38,39,47,51,219,18,51,33,3,3,2,4,8,12,1,8,4,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01045,2024-06-08,13,16,32,33,35,43,172,13,43,30,4,2,2,4,3,16,1,2,8,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01046,2024-06-11,13,16,21,30,32,39,151,13,39,26,3,3,3,3,3,5,9,2,7,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01047,2024-06-13,8,39,45,47,49,51,239,8,51,43,5,1,1,5,31,6,2,2,2,0,31,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01048,2024-06-15,5,10,14,20,26,51,126,5,51,46,2,4,5,1,5,4,6,6,25,0,25,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01049,2024-06-18,20,23,27,36,38,44,188,20,44,24,2,4,3,3,3,4,9,2,6,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01050,2024-06-20,1,10,29,34,43,55,172,1,55,54,4,2,2,4,9,19,5,9,12,0,19,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
01051,2024-06-22,17,25,31,35,41,42,191,17,42,25,5,1,2,4,8,6,4,6,1,1,8,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01052,2024-06-25,1,5,9,13,18,27,73,1,27,26,5,1,6,0,4,4,4,5,9,0,9,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01053,2024-06-27,7,21,22,41,43,46,180,7,46,39,4,2,3,3,14,1,19,2,3,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01054,2024-06-29,11,15,32,34,46,48,186,11,48,37,2,4,2,4,4,17,2,12,2,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01055,2024-07-02,7,8,50,52,53,54,224,7,54,47,2,4,2,4,1,42,2,1,1,3,42,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01056,2024-07-04,10,19,20,29,34,41,153,10,41,31,3,3,3,3,9,1,9,5,7,1,9,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01057,2024-07-06,8,10,12,22,25,55,132,8,55,47,2,4,5,1,2,2,10,3,30,0,30,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01058,2024-07-09,6,8,9,28,33,53,137,6,53,47,3,3,3,3,2,1,19,5,20,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01059,2024-07-11,1,2,11,21,22,23,80,1,23,22,4,2,6,0,1,9,10,1,1,3,10,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01060,2024-07-13,2,12,13,33,44,52,156,2,52,50,2,4,3,3,10,1,20,11,8,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01061,2024-07-16,20,31,34,36,47,52,220,20,52,32,2,4,1,5,11,3,2,11,5,0,11,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01062,2024-07-18,10,13,28,35,40,42,168,10,42,32,2,4,2,4,3,15,7,5,2,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01063,2024-07-20,12,18,32,40,51,53,206,12,53,41,2,4,2,4,6,14,8,11,2,0,14,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01064,2024-07-23,34,39,40,42,54,55,264,34,55,21,2,4,0,6,5,1,2,12,1,2,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01065,2024-07-25,12,17,21,25,33,40,148,12,40,28,4,2,4,2,5,4,4,8,7,0,8,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01066,2024-07-27,18,23,25,37,39,40,182,18,40,22,4,2,3,3,5,2,12,2,1,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01067,2024-07-30,2,6,22,23,38,51,142,2,51,49,2,4,4,2,4,16,1,15,13,1,16,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01068,2024-08-01,9,17,21,48,53,55,203,9,55,46,5,1,3,3,8,4,27,5,2,0,27,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01069,2024-08-03,7,20,34,36,41,46,184,7,46,39,2,4,2,4,13,14,2,5,5,0,14,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01070,2024-08-06,22,34,44,46,54,55,255,22,55,33,1,5,1,5,12,10,2,8,1,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01071,2024-08-08,1,7,42,43,48,51,192,1,51,50,4,2,2,4,6,35,1,5,3,1,35,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01072,2024-08-10,10,23,32,37,48,55,205,10,55,45,3,3,2,4,13,9,5,11,7,0,13,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
01073,2024-08-13,9,26,40,44,45,50,214,9,50,41,2,4,2,4,17,14,4,1,5,1,17,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01074,2024-08-15,8,16,20,30,34,43,151,8,43,35,1,5,3,3,8,4,10,4,9,0,10,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01075,2024-08-17,4,28,35,38,39,45,189,4,45,41,3,3,1,5,24,7,3,1,6,1,24,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01076,2024-08-20,5,24,26,27,29,54,165,5,54,49,3,3,4,2,19,2,1,2,25,1,25,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01077,2024-08-22,11,18,20,32,41,46,168,11,46,35,2,4,3,3,7,2,12,9,5,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01078,2024-08-24,2,17,20,21,22,23,105,2,23,21,3,3,6,0,15,3,1,1,1,3,15,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01079,2024-08-27,5,6,29,31,37,48,156,5,48,43,4,2,2,4,1,23,2,6,11,1,23,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01080,2024-08-29,8,11,21,29,38,55,162,8,55,47,4,2,3,3,3,10,8,9,17,0,17,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01081,2024-08-31,24,33,38,40,42,51,228,24,51,27,2,4,1,5,9,5,2,2,9,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01082,2024-09-03,8,10,11,14,38,48,129,8,48,40,1,5,4,2,2,1,3,24,10,1,24,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01083,2024-09-05,15,20,23,29,34,46,167,15,46,31,3,3,3,3,5,3,6,5,12,0,12,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01084,2024-09-07,5,11,20,39,46,53,174,5,53,48,4,2,3,3,6,9,19,7,7,0,19,6,ds_cbdf3834368e,ds_16b6be697acb,01190,
01085,2024-09-10,15,23,37,38,45,49,207,15,49,34,5,1,2,4,8,14,1,7,4,1,14,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01086,2024-09-12,3,8,31,36,39,47,164,3,47,44,4,2,2,4,5,23,5,3,8,0,23,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01087,2024-09-14,2,12,25,32,51,54,176,2,54,52,2,4,3,3,10,13,7,19,3,0,19,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01088,2024-09-17,14,32,34,41,47,54,222,14,54,40,2,4,1,5,18,2,7,6,7,0,18,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01089,2024-09-19,4,9,22,24,45,54,158,4,54,50,2,4,4,2,5,13,2,21,9,0,21,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01090,2024-09-21,3,8,9,22,26,55,123,3,55,52,3,3,5,1,5,1,13,4,29,1,29,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01091,2024-09-24,1,6,11,17,24,31,90,1,31,30,4,2,5,1,5,5,6,7,7,0,7,5,ds_cbdf3834368e,ds_16b6be697acb,01190,
01092,2024-09-26,3,18,29,39,41,49,179,3,49,46,5,1,2,4,15,11,10,2,8,0,15,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01093,2024-09-28,2,11,13,32,41,48,147,2,48,46,3,3,3,3,9,2,19,9,7,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01094,2024-10-01,3,18,22,41,43,44,171,3,44,41,3,3,3,3,15,4,19,2,1,1,19,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01095,2024-10-03,18,21,34,40,42,53,208,18,53,35,2,4,2,4,3,13,6,2,11,0,13,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01096,2024-10-05,2,10,17,27,50,52,158,2,52,50,2,4,4,2,8,7,10,23,2,0,23,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01097,2024-10-08,3,7,14,17,48,50,139,3,50,47,3,3,4,2,4,7,3,31,2,0,31,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01098,2024-10-10,4,5,6,29,32,44,120,4,44,40,2,4,3,3,1,1,23,3,12,2,23,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01099,2024-10-12,29,34,35,38,50,51,237,29,51,22,3,3,0,6,5,1,3,12,1,2,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01100,2024-10-15,4,25,41,42,46,52,210,4,52,48,2,4,2,4,21,16,1,4,6,1,21,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01101,2024-10-17,11,14,15,26,38,41,145,11,41,30,3,3,4,2,3,1,11,12,3,1,12,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01102,2024-10-19,9,22,31,39,43,51,195,9,51,42,5,1,2,4,13,9,8,4,8,0,13,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01103,2024-10-22,15,21,23,26,31,43,159,15,43,28,5,1,4,2,6,2,3,5,12,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01104,2024-10-24,5,17,31,39,46,53,191,5,53,48,5,1,2,4,12,14,8,7,7,0,14,7,ds_cbdf3834368e,ds_16b6be697acb,01190,
01105,2024-10-26,5,19,27,29,42,47,169,5,47,42,5,1,3,3,14,8,2,13,5,0,14,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01106,2024-10-29,14,17,19,28,47,51,176,14,51,37,4,2,3,3,3,2,9,19,4,0,19,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01107,2024-10-31,5,16,20,29,30,31,131,5,31,26,3,3,3,3,11,4,9,1,1,2,11,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01108,2024-11-02,2,9,19,20,34,54,138,2,54,52,2,4,4,2,7,10,1,14,20,1,20,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01109,2024-11-05,9,31,36,46,49,54,225,9,54,45,3,3,1,5,22,5,10,3,5,0,22,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01110,2024-11-07,6,9,33,39,50,51,188,6,51,45,4,2,2,4,3,24,6,11,1,1,24,1,ds_cbdf3834368e,ds_16b6be697acb,01190,
01111,2024-11-09,11,14,24,26,34,51,160,11,51,40,2,4,4,2,3,10,2,8,17,0,17,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01112,2024-11-12,1,21,29,35,41,45,172,1,45,44,6,0,2,4,20,8,6,6,4,0,20,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01113,2024-11-14,12,25,37,40,49,52,215,12,52,40,3,3,2,4,13,12,3,9,3,0,13,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01114,2024-11-16,16,22,33,37,39,51,198,16,51,35,4,2,2,4,6,11,4,2,12,0,12,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01115,2024-11-19,6,10,17,34,41,48,156,6,48,42,2,4,3,3,4,7,17,7,7,0,17,4,ds_cbdf3834368e,ds_16b6be697acb,01190,
01116,2024-11-21,15,22,31,40,42,51,201,15,51,36,3,3,2,4,7,9,9,2,9,0,9,2,ds_cbdf3834368e,ds_16b6be697acb,01190,
01117,2024-11-23,4,12,25,39,48,51,179,4,51,47,3,3,3,3,8,13,14,9,3,0,14,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
01118,2024-11-26,8,11,16,32,40,43,150,8,43,35,2,4,3,3,3,5,16,8,3,0,16,3,ds_cbdf3834368e,ds_16b6be697acb,01190,
